NAMESPACE,TAG,SKIP,TIMESTAMP,PASS,WORKFLOW iD,# of jobs,status,#event/job,#files,success fraction,total # of events,volume (GB),comments,DUNESW,NFILES,SIZE_GB,BATCH,FCL,CONFIG,CAMPAIGN,DATASET
usertests,TEST_hd_atmos_v6,300,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,305,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,310,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,315,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,320,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,325,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,330,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,335,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,340,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,345,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,350,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,355,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,360,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,365,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,370,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,375,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,380,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,385,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,390,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,395,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,400,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,405,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,410,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,415,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,420,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,425,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,430,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,435,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,440,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,445,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,450,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,455,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,460,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,465,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,470,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,475,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,480,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,485,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,490,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,495,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,500,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,505,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,510,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,515,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,520,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,525,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,530,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,535,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,540,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,545,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,550,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,555,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,560,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,565,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,570,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,575,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,580,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,585,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,590,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,595,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,600,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,605,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,610,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,615,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,620,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,625,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,630,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,635,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
